row_id,congestion
848938,45.18587644938604
848939,52.21229083638025
848940,51.93982366809013
848941,51.12231910142722
848942,50.30481453476431
848943,50.838740056280244
848944,50.566272887990124
848945,50.2938057197
848946,50.02133855140988
848947,49.74887138311976
848948,49.476404214829635
848949,49.203937046539515
848950,48.931469878249395
848951,49.46539539976532
848952,49.1929282314752
848953,48.92046106318508
848954,48.64799389489496
848955,48.37552672660483
848956,48.10305955831471
848957,47.83059239002459
848958,47.55812522173447
848959,48.092050743250404
848960,47.819583574960284
848961,47.547116406670156
848962,47.002130539193644
848963,46.45714467171713
848964,46.18467750342701
848965,50.2275745720701
848966,49.95510740377998
848967,49.13760283711707
848968,48.85397226107382
848969,48.5815050927837
848970,47.764000526120796
848971,46.94649595945789
848972,47.48042148097382
848973,47.2079543126837
848974,46.39044974602079
848975,45.57294517935789
848976,46.10687070087381
848977,45.83440353258369
848978,45.56193636429357
848979,45.01695049681706
848980,44.47196462934055
848981,44.19949746105043
848982,51.22591184804463
848983,50.95344467975451
848984,50.68097751146439
848985,50.13599164398788
848986,49.591005776511366
848987,49.318538608221246
848988,49.85246412973717
848989,49.57999696144705
848990,48.76249239478415
848991,47.94498782812124
848992,48.47891334963717
848993,48.20644618134705
848994,47.93397901305693
848995,47.388993145580415
848996,46.8440072781039
848997,46.57154010981378
848998,47.10546563132971
848999,46.83299846303959
849000,46.56053129474947
849001,46.015545427272954
849002,45.47055955979644
849003,45.19809239150632
849004,52.224506778500526
849005,51.952039610210406
849006,51.13453504354749
849007,50.31703047688458
849008,50.85095599840052
849009,50.5784888301104
849010,50.30602166182028
849011,50.03355449353016
849012,49.76108732524003
849013,49.48862015694991
849014,49.216152988659786
849015,48.943685820369666
849016,49.47761134188559
849017,49.20514417359547
849018,48.93267700530535
849019,48.66020983701523
849020,48.38774266872511
849021,48.11527550043499
849022,47.84280833214487
849023,47.57034116385475
849024,48.104266685370675
849025,47.831799517080555
849026,47.559332348790434
849027,47.01434648131392
849028,46.46936061383741
849029,46.19689344554729
849030,50.55904684906697
849031,50.28657968077685
849032,49.46907511411394
849033,49.1854445380707
849034,48.91297736978058
849035,48.09547280311767
849036,47.27796823645477
849037,47.811893757970694
849038,47.539426589680566
849039,46.72192202301766
849040,45.90441745635476
849041,46.43834297787069
849042,46.16587580958057
849043,45.89340864129045
849044,45.34842277381393
849045,44.80343690633742
849046,44.5309697380473
849047,51.55738412504151
849048,51.28491695675139
849049,51.01244978846127
849050,50.467463920984756
849051,49.922478053508236
849052,49.650010885218116
849053,50.18393640673405
849054,49.91146923844393
849055,49.09396467178102
849056,48.27646010511812
849057,48.81038562663404
849058,48.53791845834392
849059,48.2654512900538
849060,47.720465422577284
849061,47.17547955510077
849062,46.90301238681065
849063,47.436937908326584
849064,47.16447074003646
849065,46.892003571746336
849066,46.347017704269824
849067,45.80203183679331
849068,45.52956466850319
849069,52.555979055497396
849070,52.28351188720727
849071,51.466007320544364
849072,50.64850275388146
849073,51.18242827539739
849074,50.90996110710727
849075,50.63749393881715
849076,50.365026770527024
849077,50.0925596022369
849078,49.82009243394678
849079,49.54762526565666
849080,49.27515809736654
849081,49.80908361888247
849082,49.53661645059235
849083,49.26414928230222
849084,48.9916821140121
849085,48.71921494572198
849086,48.44674777743186
849087,48.17428060914174
849088,47.90181344085162
849089,48.435738962367545
849090,48.163271794077424
849091,47.890804625787304
849092,47.34581875831079
849093,46.80083289083428
849094,46.52836572254416
849095,50.571262791187245
849096,50.29879562289712
849097,49.48129105623421
849098,49.19766048019097
849099,48.92519331190085
849100,48.107688745237944
849101,47.29018417857504
849102,47.82410970009096
849103,47.55164253180084
849104,46.73413796513793
849105,45.91663339847503
849106,46.45055891999096
849107,46.17809175170084
849108,45.90562458341072
849109,45.3606387159342
849110,44.81565284845769
849111,44.54318568016757
849112,51.56960006716178
849113,51.29713289887166
849114,51.02466573058154
849115,50.47967986310502
849116,49.93469399562851
849117,49.66222682733839
849118,50.19615234885432
849119,49.9236851805642
849120,49.106180613901294
849121,48.28867604723838
849122,48.82260156875431
849123,48.55013440046419
849124,48.27766723217407
849125,47.732681364697555
849126,47.18769549722104
849127,46.91522832893092
849128,47.44915385044685
849129,47.17668668215673
849130,46.90421951386661
849131,46.359233646390095
849132,45.81424777891358
849133,45.54178061062346
849134,52.56819499761766
849135,52.29572782932754
849136,51.478223262664635
849137,50.66071869600173
849138,51.19464421751766
849139,50.92217704922754
849140,50.64970988093742
849141,50.377242712647295
849142,50.104775544357175
849143,49.832308376067054
849144,49.559841207776934
849145,49.287374039486814
849146,49.82129956100274
849147,49.54883239271261
849148,49.27636522442249
849149,49.00389805613237
849150,48.73143088784225
849151,48.45896371955213
849152,48.18649655126201
849153,47.91402938297188
849154,48.447954904487815
849155,48.175487736197695
849156,47.903020567907575
849157,47.35803470043106
849158,46.81304883295455
849159,46.54058166466443
849160,50.583478733307516
849161,50.311011565017395
849162,49.49350699835449
849163,49.20987642231124
849164,48.93740925402112
849165,48.119904687358215
849166,47.30240012069531
849167,47.836325642211236
849168,47.563858473921115
849169,46.74635390725821
849170,45.928849340595306
849171,46.46277486211123
849172,46.19030769382111
849173,45.91784052553099
849174,45.37285465805448
849175,44.827868790577966
849176,44.555401622287846
849177,51.58181600928205
849178,51.30934884099193
849179,51.03688167270181
849180,50.4918958052253
849181,49.946909937748785
849182,49.674442769458665
849183,50.20836829097459
849184,49.93590112268447
849185,49.118396556021565
849186,48.30089198935866
849187,48.834817510874586
849188,48.562350342584466
849189,48.289883174294346
849190,47.74489730681783
849191,47.19991143934132
849192,46.927444271051186
849193,47.461369792567126
849194,47.188902624277006
849195,46.916435455986885
849196,46.37144958851037
849197,45.82646372103386
849198,45.553996552743726
849199,52.58041093973793
849200,52.30794377144781
849201,51.490439204784906
849202,50.672934638122
849203,51.20686015963794
849204,50.93439299134782
849205,50.661925823057686
849206,50.389458654767566
849207,50.116991486477446
849208,49.844524318187325
849209,49.572057149897205
849210,49.299589981607085
849211,49.83351550312301
849212,49.56104833483289
849213,49.28858116654277
849214,49.01611399825265
849215,48.74364682996253
849216,48.47117966167241
849217,48.198712493382274
849218,47.926245325092154
849219,48.460170846608094
849220,48.18770367831797
849221,47.91523651002785
849222,47.37025064255134
849223,46.82526477507483
849224,46.552797606784694
849225,50.914951010304385
849226,50.642483842014265
849227,49.82497927535136
849228,49.54134869930812
849229,49.268881531017996
849230,48.451376964355084
849231,47.63387239769218
849232,48.167797919208105
849233,47.895330750917985
849234,47.07782618425508
849235,46.260321617592176
849236,46.79424713910811
849237,46.52177997081798
849238,46.24931280252786
849239,45.70432693505135
849240,45.159341067574836
849241,44.886873899284716
849242,51.91328828627893
849243,51.6408211179888
849244,51.36835394969868
849245,50.82336808222217
849246,50.278382214745655
849247,50.005915046455534
849248,50.53984056797147
849249,50.26737339968135
849250,49.449868833018435
849251,48.63236426635553
849252,49.166289787871456
849253,48.893822619581336
849254,48.621355451291215
849255,48.0763695838147
849256,47.53138371633818
849257,47.25891654804806
849258,47.792842069563996
849259,47.520374901273875
849260,47.247907732983755
849261,46.70292186550724
849262,46.15793599803072
849263,45.8854688297406
849264,52.91188321673481
849265,52.63941604844469
849266,51.82191148178178
849267,51.00440691511888
849268,51.53833243663481
849269,51.26586526834468
849270,50.99339810005456
849271,50.72093093176444
849272,50.44846376347432
849273,50.1759965951842
849274,49.90352942689408
849275,49.631062258603954
849276,50.16498778011988
849277,49.89252061182976
849278,49.62005344353964
849279,49.34758627524952
849280,49.0751191069594
849281,48.80265193866928
849282,48.53018477037915
849283,48.25771760208903
849284,48.79164312360496
849285,48.51917595531484
849286,48.24670878702472
849287,47.70172291954821
849288,47.15673705207169
849289,46.88426988378157
849290,50.927166952424656
849291,50.654699784134536
849292,49.83719521747163
849293,49.55356464142839
849294,49.28109747313826
849295,48.463592906475355
849296,47.64608833981245
849297,48.180013861328376
849298,47.907546693038256
849299,47.09004212637535
849300,46.27253755971245
849301,46.80646308122837
849302,46.53399591293825
849303,46.26152874464813
849304,45.71654287717162
849305,45.17155700969511
849306,44.89908984140499
849307,51.92550422839919
849308,51.65303706010907
849309,51.38056989181895
849310,50.83558402434244
849311,50.290598156865926
849312,50.018130988575805
849313,50.55205651009174
849314,50.27958934180161
849315,49.462084775138706
849316,48.6445802084758
849317,49.17850572999173
849318,48.90603856170161
849319,48.633571393411486
849320,48.08858552593497
849321,47.543599658458454
849322,47.271132490168334
849323,47.80505801168427
849324,47.532590843394146
849325,47.260123675104026
849326,46.71513780762751
849327,46.170151940150994
849328,45.897684771860874
849329,52.92409915885508
849330,52.65163199056496
849331,51.83412742390205
849332,51.01662285723915
849333,51.550548378755074
849334,51.278081210464954
849335,51.005614042174834
849336,50.733146873884714
849337,50.46067970559459
849338,50.18821253730447
849339,49.915745369014346
849340,49.643278200724225
849341,50.17720372224015
849342,49.90473655395003
849343,49.63226938565991
849344,49.35980221736979
849345,49.08733504907967
849346,48.81486788078954
849347,48.54240071249942
849348,48.2699335442093
849349,48.803859065725234
849350,48.531391897435114
849351,48.258924729144994
849352,47.713938861668474
849353,47.16895299419196
849354,46.89648582590184
849355,50.939382894544934
849356,50.666915726254814
849357,49.84941115959191
849358,49.56578058354866
849359,49.29331341525854
849360,48.47580884859563
849361,47.65830428193273
849362,48.192229803448654
849363,47.919762635158534
849364,47.10225806849563
849365,46.28475350183271
849366,46.81867902334865
849367,46.54621185505853
849368,46.27374468676841
849369,45.7287588192919
849370,45.183772951815385
849371,44.91130578352525
849372,51.93772017051947
849373,51.66525300222935
849374,51.39278583393923
849375,50.847799966462716
849376,50.302814098986204
849377,50.03034693069608
849378,50.56427245221201
849379,50.29180528392189
849380,49.474300717258984
849381,48.65679615059608
849382,49.190721672112005
849383,48.918254503821885
849384,48.64578733553175
849385,48.10080146805524
849386,47.555815600578725
849387,47.283348432288605
849388,47.817273953804545
849389,47.544806785514425
849390,47.272339617224304
849391,46.72735374974778
849392,46.182367882271265
849393,45.909900713981145
849394,52.93631510097535
849395,52.66384793268523
849396,51.846343366022325
849397,51.02883879935942
849398,51.562764320875345
849399,51.290297152585225
849400,51.017829984295105
849401,50.745362816004985
849402,50.472895647714864
849403,50.200428479424744
849404,49.927961311134624
849405,49.6554941428445
849406,50.18941966436043
849407,49.91695249607031
849408,49.64448532778019
849409,49.37201815949007
849410,49.09955099119993
849411,48.82708382290981
849412,48.55461665461969
849413,48.28214948632957
849414,48.81607500784551
849415,48.54360783955539
849416,48.27114067126526
849417,47.726154803788745
849418,47.18116893631223
849419,46.90870176802211
849420,51.270855171541804
849421,50.998388003251684
849422,50.18088343658878
849423,49.89725286054553
849424,49.62478569225541
849425,48.8072811255925
849426,47.9897765589296
849427,48.523702080445524
849428,48.251234912155404
849429,47.43373034549249
849430,46.61622577882959
849431,47.15015130034552
849432,46.8776841320554
849433,46.60521696376528
849434,46.06023109628877
849435,45.51524522881225
849436,45.24277806052213
849437,52.26919244751634
849438,51.99672527922622
849439,51.7242581109361
849440,51.179272243459586
849441,50.63428637598307
849442,50.361819207692946
849443,50.89574472920888
849444,50.62327756091876
849445,49.805772994255854
849446,48.98826842759295
849447,49.522193949108875
849448,49.24972678081875
849449,48.97725961252863
849450,48.432273745052115
849451,47.8872878775756
849452,47.61482070928548
849453,48.148746230801414
849454,47.876279062511294
849455,47.60381189422117
849456,47.058826026744654
849457,46.51384015926814
849458,46.24137299097802
849459,53.267787377972226
849460,52.995320209682106
849461,52.177815643019194
849462,51.36031107635629
849463,51.89423659787222
849464,51.6217694295821
849465,51.34930226129198
849466,51.07683509300186
849467,50.804367924711734
849468,50.531900756421614
849469,50.25943358813149
849470,49.98696641984137
849471,50.5208919413573
849472,50.24842477306718
849473,49.97595760477706
849474,49.70349043648693
849475,49.43102326819681
849476,49.15855609990669
849477,48.88608893161657
849478,48.61362176332645
849479,49.14754728484238
849480,48.875080116552255
849481,48.602612948262134
849482,48.05762708078562
849483,47.51264121330911
849484,47.24017404501899
849485,51.283071113662075
849486,51.010603945371955
849487,50.19309937870904
849488,49.9094688026658
849489,49.63700163437568
849490,48.819497067712774
849491,48.00199250104987
849492,48.535918022565795
849493,48.26345085427567
849494,47.44594628761276
849495,46.62844172094986
849496,47.16236724246579
849497,46.88990007417567
849498,46.61743290588555
849499,46.07244703840903
849500,45.52746117093252
849501,45.2549940026424
849502,52.28140838963661
849503,52.00894122134649
849504,51.73647405305637
849505,51.19148818557986
849506,50.64650231810334
849507,50.37403514981322
849508,50.90796067132915
849509,50.63549350303903
849510,49.817988936376125
849511,49.00048436971322
849512,49.53440989122914
849513,49.26194272293902
849514,48.9894755546489
849515,48.444489687172386
849516,47.89950381969587
849517,47.62703665140575
849518,48.160962172921685
849519,47.88849500463156
849520,47.61602783634144
849521,47.071041968864925
849522,46.52605610138841
849523,46.25358893309829
849524,53.2800033200925
849525,53.00753615180237
849526,52.190031585139465
849527,51.37252701847656
849528,51.90645253999249
849529,51.63398537170237
849530,51.36151820341225
849531,51.08905103512213
849532,50.816583866832005
849533,50.544116698541885
849534,50.271649530251764
849535,49.999182361961644
849536,50.53310788347757
849537,50.26064071518745
849538,49.98817354689732
849539,49.7157063786072
849540,49.44323921031708
849541,49.17077204202696
849542,48.89830487373684
849543,48.62583770544672
849544,49.159763226962646
849545,48.887296058672526
849546,48.614828890382405
849547,48.06984302290589
849548,47.52485715542938
849549,47.25238998713926
849550,51.29528705578235
849551,51.02281988749222
849552,50.205315320829314
849553,49.92168474478608
849554,49.64921757649596
849555,48.83171300983305
849556,48.01420844317015
849557,48.54813396468606
849558,48.27566679639594
849559,47.458162229733034
849560,46.64065766307013
849561,47.17458318458607
849562,46.90211601629595
849563,46.62964884800583
849564,46.0846629805293
849565,45.53967711305279
849566,45.26720994476267
849567,52.29362433175689
849568,52.02115716346677
849569,51.74868999517665
849570,51.20370412770012
849571,50.65871826022361
849572,50.38625109193349
849573,50.92017661344943
849574,50.64770944515931
849575,49.8302048784964
849576,49.012700311833484
849577,49.54662583334941
849578,49.27415866505929
849579,49.00169149676917
849580,48.45670562929266
849581,47.911719761816144
849582,47.639252593526024
849583,48.17317811504195
849584,47.90071094675183
849585,47.62824377846171
849586,47.083257910985196
849587,46.538272043508684
849588,46.26580487521856
849589,53.29221926221277
849590,53.01975209392265
849591,52.20224752725974
849592,51.38474296059684
849593,51.918668482112764
849594,51.646201313822644
849595,51.373734145532524
849596,51.1012669772424
849597,50.82879980895228
849598,50.55633264066216
849599,50.28386547237204
849600,50.01139830408192
849601,50.54532382559785
849602,50.27285665730771
849603,50.00038948901759
849604,49.72792232072747
849605,49.45545515243735
849606,49.18298798414723
849607,48.91052081585711
849608,48.63805364756699
849609,49.17197916908292
849610,48.8995120007928
849611,48.627044832502676
849612,48.082058965026164
849613,47.53707309754965
849614,47.26460592925953
849615,51.626759332779216
849616,51.354292164489095
849617,50.53678759782619
849618,50.25315702178295
849619,49.98068985349283
849620,49.16318528682992
849621,48.34568072016701
849622,48.879606241682936
849623,48.607139073392815
849624,47.78963450672991
849625,46.972129940067006
849626,47.50605546158294
849627,47.23358829329282
849628,46.96112112500269
849629,46.41613525752618
849630,45.871149390049666
849631,45.598682221759546
849632,52.62509660875376
849633,52.35262944046364
849634,52.08016227217351
849635,51.535176404697
849636,50.990190537220485
849637,50.717723368930365
849638,51.2516488904463
849639,50.97918172215618
849640,50.161677155493265
849641,49.34417258883036
849642,49.878098110346286
849643,49.605630942056166
849644,49.333163773766046
849645,48.78817790628953
849646,48.24319203881302
849647,47.97072487052289
849648,48.504650392038826
849649,48.232183223748706
849650,47.959716055458586
849651,47.41473018798207
849652,46.86974432050556
849653,46.59727715221543
849654,53.62369153920964
849655,53.35122437091952
849656,52.53371980425661
849657,51.71621523759371
849658,52.25014075910964
849659,51.97767359081952
849660,51.70520642252939
849661,51.43273925423927
849662,51.16027208594915
849663,50.88780491765903
849664,50.61533774936891
849665,50.34287058107879
849666,50.87679610259471
849667,50.60432893430459
849668,50.33186176601447
849669,50.05939459772435
849670,49.78692742943423
849671,49.51446026114411
849672,49.24199309285399
849673,48.96952592456386
849674,49.503451446079794
849675,49.23098427778967
849676,48.95851710949955
849677,48.41353124202304
849678,47.86854537454653
849679,47.5960782062564
849680,51.63897527489949
849681,51.366508106609366
849682,50.54900353994646
849683,50.26537296390322
849684,49.9929057956131
849685,49.175401228950186
849686,48.35789666228728
849687,48.89182218380321
849688,48.61935501551309
849689,47.80185044885018
849690,46.98434588218728
849691,47.51827140370321
849692,47.24580423541308
849693,46.97333706712296
849694,46.42835119964645
849695,45.88336533216994
849696,45.61089816387982
849697,52.63731255087403
849698,52.3648453825839
849699,52.09237821429378
849700,51.54739234681727
849701,51.002406479340756
849702,50.729939311050636
849703,51.26386483256657
849704,50.99139766427645
849705,50.173893097613536
849706,49.35638853095063
849707,49.89031405246656
849708,49.61784688417644
849709,49.34537971588632
849710,48.800393848409804
849711,48.255407980933285
849712,47.982940812643164
849713,48.5168663341591
849714,48.24439916586898
849715,47.97193199757886
849716,47.426946130102344
849717,46.881960262625824
849718,46.609493094335704
849719,53.63590748132991
849720,53.36344031303979
849721,52.545935746376884
849722,51.72843117971398
849723,52.26235670122991
849724,51.989889532939785
849725,51.717422364649664
849726,51.444955196359544
849727,51.172488028069424
849728,50.9000208597793
849729,50.62755369148918
849730,50.355086523199056
849731,50.88901204471498
849732,50.61654487642486
849733,50.34407770813474
849734,50.07161053984462
849735,49.7991433715545
849736,49.52667620326438
849737,49.25420903497425
849738,48.98174186668413
849739,49.515667388200065
849740,49.243200219909944
849741,48.970733051619824
849742,48.42574718414331
849743,47.88076131666679
849744,47.60829414837667
849745,51.65119121701976
849746,51.37872404872964
849747,50.56121948206673
849748,50.277588906023496
849749,50.00512173773336
849750,49.18761717107046
849751,48.37011260440755
849752,48.90403812592348
849753,48.63157095763336
849754,47.81406639097045
849755,46.99656182430755
849756,47.530487345823474
849757,47.25802017753335
849758,46.98555300924323
849759,46.44056714176672
849760,45.89558127429021
849761,45.62311410600009
849762,52.64952849299429
849763,52.37706132470417
849764,52.10459415641405
849765,51.55960828893754
849766,51.01462242146103
849767,50.74215525317091
849768,51.27608077468685
849769,51.00361360639671
849770,50.18610903973381
849771,49.3686044730709
849772,49.90252999458683
849773,49.63006282629671
849774,49.35759565800659
849775,48.812609790530075
849776,48.26762392305356
849777,47.99515675476344
849778,48.52908227627937
849779,48.25661510798925
849780,47.98414793969913
849781,47.439162072222615
849782,46.8941762047461
849783,46.62170903645598
849784,53.64812342345019
849785,53.37565625516007
849786,52.55815168849716
849787,51.74064712183426
849788,52.27457264335018
849789,52.00210547506006
849790,51.72963830676994
849791,51.45717113847982
849792,51.1847039701897
849793,50.91223680189958
849794,50.63976963360945
849795,50.36730246531933
849796,50.90122798683525
849797,50.62876081854513
849798,50.35629365025501
849799,50.08382648196489
849800,49.81135931367477
849801,49.53889214538465
849802,49.26642497709453
849803,48.99395780880441
849804,49.527883330320336
849805,49.255416162030215
849806,48.982948993740095
849807,48.43796312626358
849808,47.89297725878707
849809,47.62051009049695
849810,51.982663494016634
849811,51.710196325726514
849812,50.89269175906361
849813,50.609061183020366
849814,50.33659401473024
849815,49.519089448067334
849816,48.70158488140443
849817,49.235510402920355
849818,48.963043234630234
849819,48.14553866796733
849820,47.32803410130442
849821,47.86195962282035
849822,47.58949245453023
849823,47.31702528624011
849824,46.7720394187636
849825,46.227053551287085
849826,45.95458638299696
849827,52.98100076999117
849828,52.70853360170105
849829,52.43606643341093
849830,51.891080565934416
849831,51.346094698457904
849832,51.073627530167784
849833,51.60755305168371
849834,51.33508588339359
849835,50.517581316730684
849836,49.70007675006778
849837,50.234002271583705
849838,49.961535103293585
849839,49.68906793500346
849840,49.144082067526945
849841,48.59909620005043
849842,48.32662903176031
849843,48.860554553276245
849844,48.588087384986125
849845,48.315620216696004
849846,47.770634349219485
849847,47.22564848174297
849848,46.95318131345285
849849,53.97959570044706
849850,53.707128532156936
849851,52.88962396549403
849852,52.07211939883112
849853,52.60604492034705
849854,52.33357775205693
849855,52.06111058376681
849856,51.78864341547669
849857,51.51617624718657
849858,51.243709078896444
849859,50.971241910606324
849860,50.6987747423162
849861,51.23270026383213
849862,50.96023309554201
849863,50.68776592725189
849864,50.41529875896177
849865,50.14283159067164
849866,49.87036442238152
849867,49.5978972540914
849868,49.32543008580128
849869,49.85935560731721
849870,49.58688843902709
849871,49.314421270736965
849872,48.76943540326045
849873,48.22444953578394
849874,47.95198236749382
849875,51.994879436136905
849876,51.722412267846785
849877,50.90490770118388
849878,50.62127712514063
849879,50.34880995685051
849880,49.531305390187605
849881,48.7138008235247
849882,49.247726345040626
849883,48.975259176750505
849884,48.15775461008759
849885,47.34025004342469
849886,47.87417556494062
849887,47.6017083966505
849888,47.32924122836038
849889,46.78425536088387
849890,46.23926949340735
849891,45.96680232511723
849892,52.99321671211144
849893,52.72074954382132
849894,52.4482823755312
849895,51.90329650805469
849896,51.358310640578175
849897,51.08584347228805
849898,51.61976899380398
849899,51.34730182551386
849900,50.529797258850955
849901,49.71229269218805
849902,50.246218213703976
849903,49.97375104541385
849904,49.70128387712373
849905,49.156298009647216
849906,48.6113121421707
849907,48.33884497388058
849908,48.872770495396516
849909,48.600303327106396
849910,48.32783615881627
849911,47.782850291339756
849912,47.23786442386324
849913,46.96539725557312
849914,53.99181164256733
849915,53.71934447427721
849916,52.901839907614296
849917,52.08433534095139
849918,52.618260862467324
849919,52.3457936941772
849920,52.07332652588708
849921,51.80085935759696
849922,51.528392189306835
849923,51.255925021016715
849924,50.983457852726595
849925,50.710990684436474
849926,51.2449162059524
849927,50.97244903766228
849928,50.69998186937216
849929,50.42751470108203
849930,50.15504753279191
849931,49.88258036450179
849932,49.61011319621167
849933,49.33764602792155
849934,49.87157154943748
849935,49.599104381147356
849936,49.326637212857236
849937,48.78165134538072
849938,48.23666547790421
849939,47.96419830961409
849940,52.007095378257176
849941,51.734628209967056
849942,50.91712364330415
849943,50.6334930672609
849944,50.36102589897078
849945,49.543521332307876
849946,48.72601676564497
849947,49.2599422871609
849948,48.987475118870776
849949,48.16997055220787
849950,47.35246598554497
849951,47.88639150706089
849952,47.61392433877077
849953,47.34145717048065
849954,46.79647130300414
849955,46.25148543552763
849956,45.97901826723751
849957,53.00543265423171
849958,52.73296548594159
849959,52.46049831765147
849960,51.91551245017496
849961,51.370526582698446
849962,51.098059414408326
849963,51.63198493592425
849964,51.35951776763413
849965,50.542013200971226
849966,49.72450863430832
849967,50.25843415582425
849968,49.98596698753413
849969,49.71349981924401
849970,49.168513951767494
849971,48.62352808429098
849972,48.35106091600086
849973,48.88498643751679
849974,48.61251926922667
849975,48.340052100936546
849976,47.795066233460034
849977,47.25008036598352
849978,46.9776131976934
849979,54.004027584687606
849980,53.73156041639747
849981,52.91405584973457
849982,52.09655128307166
849983,52.6304768045876
849984,52.35800963629748
849985,52.08554246800736
849986,51.81307529971724
849987,51.540608131427106
849988,51.268140963136986
849989,50.995673794846866
849990,50.723206626556745
849991,51.25713214807267
849992,50.98466497978255
849993,50.71219781149243
849994,50.43973064320231
849995,50.16726347491219
849996,49.89479630662207
849997,49.62232913833195
849998,49.34986197004183
849999,49.883787491557754
850000,49.611320323267634
850001,49.338853154977514
850002,48.793867287501
850003,48.24888142002449
850004,47.97641425173437
850005,52.33856765525405
850006,52.066100486963926
850007,51.24859592030102
850008,50.96496534425778
850009,50.69249817596766
850010,49.87499360930475
850011,49.05748904264185
850012,49.591414564157766
850013,49.318947395867646
850014,48.50144282920474
850015,47.68393826254184
850016,48.21786378405777
850017,47.94539661576765
850018,47.67292944747753
850019,47.12794358000101
850020,46.5829577125245
850021,46.310490544234376
850022,53.33690493122859
850023,53.06443776293847
850024,52.79197059464835
850025,52.24698472717183
850026,51.701998859695316
850027,51.429531691405195
850028,51.96345721292113
850029,51.69099004463101
850030,50.8734854779681
850031,50.05598091130519
850032,50.58990643282112
850033,50.317439264531
850034,50.044972096240876
850035,49.499986228764364
850036,48.95500036128785
850037,48.68253319299773
850038,49.21645871451366
850039,48.943991546223536
850040,48.671524377933416
850041,48.1265385104569
850042,47.58155264298039
850043,47.30908547469027
850044,54.33549986168447
850045,54.06303269339435
850046,53.24552812673144
850047,52.42802356006854
850048,52.96194908158447
850049,52.68948191329435
850050,52.41701474500423
850051,52.1445475767141
850052,51.87208040842398
850053,51.59961324013386
850054,51.32714607184374
850055,51.05467890355362
850056,51.58860442506955
850057,51.31613725677942
850058,51.0436700884893
850059,50.77120292019918
850060,50.49873575190906
850061,50.22626858361894
850062,49.95380141532882
850063,49.68133424703869
850064,50.215259768554624
850065,49.942792600264504
850066,49.67032543197438
850067,49.12533956449787
850068,48.58035369702136
850069,48.30788652873124
850070,52.35078359737432
850071,52.0783164290842
850072,51.26081186242129
850073,50.97718128637805
850074,50.70471411808793
850075,49.88720955142502
850076,49.06970498476211
850077,49.60363050627804
850078,49.33116333798792
850079,48.51365877132501
850080,47.69615420466211
850081,48.23007972617804
850082,47.95761255788792
850083,47.68514538959779
850084,47.14015952212128
850085,46.59517365464477
850086,46.32270648635465
850087,53.34912087334886
850088,53.07665370505874
850089,52.80418653676861
850090,52.2592006692921
850091,51.71421480181559
850092,51.441747633525466
850093,51.9756731550414
850094,51.70320598675128
850095,50.88570142008837
850096,50.06819685342546
850097,50.60212237494139
850098,50.32965520665127
850099,50.05718803836115
850100,49.512202170884635
850101,48.96721630340812
850102,48.694749135117995
850103,49.22867465663393
850104,48.95620748834381
850105,48.68374032005369
